loan_id,funded_amount,funded_date,duration years,treasury index,interest rate percent,payments,total past payments,loan balance,property value,purpose
LL0000708,1380000.0,2018-06-20,15,2.93,4.229,10366.78,18,1193397.94,1468000.0,commercial property
LL0001721,1452000.0,2019-02-15,30,2.66,4.2589999999999995,7150.62,10,1380493.8,1468000.0,home
LL0000726,1380000.0,2018-06-27,30,2.83,4.428999999999999,6934.16,18,1255185.11,1467650.0,commercial property
LL0000712,1340000.0,2013-01-23,30,1.86,3.4589999999999996,5986.57,83,843114.46,1466700.0,investment property
LL0001028,1170000.0,2013-08-11,30,2.57,4.169,5700.35,76,736773.28,1466700.0,investment property
LL0000540,1150000.0,2012-07-18,30,1.52,3.1189999999999998,4922.56,89,711891.78,1466150.0,commercial property
LL0000713,1140000.0,2012-01-21,30,2.05,3.6489999999999996,5214.4,95,644632.35,1465100.0,investment property
LL0001016,1280000.0,2019-09-23,30,1.72,3.319,5619.23,3,1263142.31,1465000.0,investment property
LL0000426,1344000.0,2019-12-15,30,1.82,3.4189999999999996,5974.56,0,1344000.0,1464850.0,investment property
LL0000557,1440000.0,2018-09-27,30,3.06,4.659,7432.94,15,1328505.91,1463050.0,investment property
LL0000511,1430000.0,2018-04-18,30,2.87,4.468999999999999,7219.28,20,1285614.32,1461150.0,home
LL0001621,1392000.0,2016-05-11,30,1.73,3.3289999999999997,6118.59,43,1128900.62,1458500.0,investment property
LL0001049,1260000.0,2015-09-23,30,2.16,3.759,5841.69,51,962073.65,1458050.0,commercial property
LL0000945,1280000.0,2016-11-12,30,2.1501,3.7489999999999997,5927.15,37,1060695.33,1457250.0,home
LL0001069,1450000.0,2019-08-21,30,1.59,3.1889999999999996,6262.05,4,1424951.8,1456650.0,commercial property
LL0001341,1430000.0,2018-07-23,30,2.96,4.559,7295.82,17,1305971.11,1456350.0,home
LL0001406,1320000.0,2019-03-10,30,2.62,4.218999999999999,6469.67,9,1261772.94,1454850.0,investment property
LL0001665,1250000.0,2018-09-09,30,2.94,4.539,6362.57,15,1154561.52,1453950.0,home
LL0001402,1450000.0,2019-10-25,30,1.8,3.3989999999999996,6429.67,2,1437140.65,1453400.0,commercial property
LL0000186,1196000.0,2015-10-22,15,2.04,3.339,8455.75,50,773212.58,1452600.0,commercial property
LL0000430,1202500.0,2012-11-25,30,1.7,3.299,5265.75,85,754911.31,1452150.0,home
LL0000916,1230000.0,2017-09-10,15,2.0507,3.35,8702.13,27,995042.47,1452150.0,investment property
LL0000685,1356000.0,2018-02-03,30,2.84,4.439,6821.59,22,1205924.97,1450850.0,investment property
LL0000574,1380000.0,2019-06-04,30,2.12,3.719,6366.74,6,1341799.53,1450550.0,investment property
LL0001432,1392000.0,2016-10-18,30,1.7379,3.3369999999999997,6124.74,38,1159260.0,1450500.0,investment property
LL0001628,1310000.0,2018-11-18,30,3.08,4.678999999999999,6777.63,13,1221890.81,1450450.0,investment property
LL0000999,1350000.0,2014-08-27,15,2.37,3.6689999999999996,9763.34,64,725146.1,1447650.0,commercial property
LL0000308,1270000.0,2016-11-26,15,2.3572,3.656,9176.61,37,930465.35,1446550.0,commercial property
LL0001195,1210000.0,2016-11-28,30,2.3124,3.911,5714.81,37,998551.91,1446450.0,commercial property
LL0001702,1200000.0,2016-08-02,30,1.55,3.1489999999999996,5156.19,40,993752.46,1442350.0,investment property
LL0000919,1170000.0,2014-12-19,30,2.17,3.7689999999999997,5431.07,60,844135.54,1441950.0,home
LL0000256,1392000.0,2017-04-17,30,2.2498,3.8480000000000003,6524.22,32,1183224.93,1441450.0,commercial property
LL0000321,1410000.0,2018-04-22,30,2.96,4.559,7193.78,20,1266124.45,1440950.0,commercial property
LL0001400,1310000.0,2019-06-17,30,2.09,3.6889999999999996,6021.56,6,1273870.64,1439900.0,home
LL0000202,1140000.0,2013-07-19,30,2.5,4.099,5507.8,77,715899.39,1437850.0,home
LL0000720,1220000.0,2014-09-06,30,2.46,4.059,5866.04,63,850439.46,1437150.0,home
LL0000443,1340000.0,2017-12-26,30,2.47,4.069,6450.78,24,1185181.19,1436800.0,home
LL0000762,1210000.0,2017-06-10,30,2.2005,3.799,5637.4,30,1040878.15,1436750.0,home
LL0000133,1250000.0,2016-05-08,30,1.79,3.389,5535.89,43,1011956.55,1436650.0,investment property
LL0001109,1330000.0,2014-03-04,15,2.7,3.9989999999999997,9837.18,69,651234.38,1436450.0,investment property
LL0000661,1220000.0,2014-10-20,30,2.2,3.799,5683.99,62,867592.92,1434950.0,investment property
LL0000567,1180000.0,2012-08-28,30,1.64,3.239,5128.31,88,728708.42,1434100.0,commercial property
LL0001037,1270000.0,2014-05-17,30,2.52,4.119,6150.63,67,857908.11,1432750.0,investment property
LL0000180,1180000.0,2012-10-19,30,1.79,3.389,5225.88,86,730573.97,1431500.0,commercial property
LL0000813,1240000.0,2016-02-25,30,1.71,3.3089999999999997,5436.79,46,989907.54,1430300.0,investment property
LL0000654,1160000.0,2015-02-05,15,1.83,3.1289999999999996,8082.91,58,691191.11,1429550.0,commercial property
LL0000591,1380000.0,2017-05-12,15,2.3257,3.6239999999999997,9949.63,31,1071561.59,1428200.0,commercial property
LL0001728,1416000.0,2019-05-03,30,2.54,4.138999999999999,6874.16,7,1367880.86,1428150.0,commercial property
LL0001249,1330000.0,2014-08-28,30,2.34,3.9389999999999996,6302.94,64,926611.83,1427600.0,investment property
LL0001100,1189500.0,2013-08-13,30,2.71,4.309,5892.78,76,741648.44,1426100.0,commercial property
LL0000593,1240000.0,2019-09-13,30,1.9,3.4989999999999997,5567.46,3,1223297.61,1425500.0,home
LL0001274,1170000.0,2016-01-06,30,2.18,3.779,5437.72,47,914426.99,1422800.0,home
LL0001528,1330000.0,2018-03-28,30,2.77,4.369,6635.79,21,1190648.45,1422200.0,commercial property
LL0000880,1310000.0,2013-11-20,30,2.8,4.399,6559.19,73,831178.83,1421650.0,commercial property
LL0001224,1260000.0,2017-09-24,30,2.2499,3.8489999999999998,5906.26,27,1100530.87,1421450.0,investment property
LL0000583,1222000.0,2012-05-19,30,1.71,3.3089999999999997,5357.87,91,734433.7,1421150.0,home
LL0001485,1111500.0,2012-12-02,30,1.62,3.219,4818.43,84,706752.09,1420800.0,commercial property
LL0000435,1215500.0,2015-05-25,30,2.21,3.8089999999999997,5669.94,55,903653.25,1419600.0,investment property
LL0001009,1130000.0,2014-01-01,30,3.04,4.638999999999999,5819.25,72,711014.11,1419550.0,investment property
LL0001252,1404000.0,2019-03-25,30,2.43,4.029,6726.41,9,1343462.35,1418100.0,investment property
LL0000337,1200000.0,2017-12-01,30,2.37,3.969,5707.56,25,1057311.05,1418050.0,commercial property
LL0000903,1400000.0,2019-02-21,30,2.69,4.289,6919.16,10,1330808.4,1415700.0,home
LL0000262,1222000.0,2012-09-20,30,1.8,3.3989999999999996,5418.66,87,750576.31,1414950.0,commercial property
LL0001094,1110000.0,2013-03-03,30,1.86,3.4589999999999996,4959.03,81,708318.84,1414750.0,investment property
LL0000854,1310000.0,2017-07-25,30,2.3354,3.9339999999999997,6204.4,29,1130072.46,1414500.0,investment property
LL0000270,1150000.0,2012-03-17,15,2.31,3.609,8282.84,93,379695.55,1412300.0,investment property
LL0001564,1200000.0,2015-03-17,30,2.06,3.659,5495.61,57,886750.5,1407550.0,investment property
LL0000605,1280000.0,2016-07-04,30,1.46,3.0589999999999997,5437.35,41,1057068.79,1403800.0,home
LL0000635,1163500.0,2016-10-03,30,1.6221,3.221,5045.13,38,971785.23,1402750.0,home
LL0000156,1140000.0,2015-08-04,30,2.23,3.8289999999999997,5330.75,52,862800.94,1400550.0,investment property
LL0001102,1130000.0,2015-01-22,15,1.9,3.199,7912.18,59,663181.53,1400250.0,commercial property
LL0000559,1360000.0,2017-12-10,15,2.38,3.679,9842.39,24,1123782.65,1397600.0,home
LL0001617,1220000.0,2013-08-21,30,2.87,4.468999999999999,6159.11,76,751907.69,1396200.0,commercial property
LL0000140,1250000.0,2018-08-23,30,2.82,4.419,6273.55,16,1149623.23,1394800.0,home
LL0000590,1240000.0,2018-03-03,30,2.86,4.459,6252.73,21,1108692.75,1393450.0,investment property
LL0001098,1250000.0,2018-10-18,30,3.17,4.769,6534.91,14,1158511.19,1392000.0,home
LL0001122,1270000.0,2019-12-21,15,1.92,3.219,8904.77,0,1270000.0,1390550.0,investment property
LL0000372,1189500.0,2015-08-26,30,2.18,3.779,5528.35,52,902025.68,1388950.0,investment property
LL0000420,1290000.0,2014-08-06,30,2.49,4.0889999999999995,6225.03,64,891598.07,1388700.0,investment property
LL0000350,1170000.0,2014-09-11,30,2.54,4.138999999999999,5679.92,63,812164.88,1386900.0,home
LL0000543,1130000.0,2015-10-27,30,2.05,3.6489999999999996,5168.66,50,871567.2,1386350.0,investment property
LL0000139,1230000.0,2018-02-11,30,2.83,4.428999999999999,6180.45,22,1094030.16,1384450.0,commercial property
LL0001062,1260000.0,2013-03-11,30,2.07,3.6689999999999996,5777.5,81,792022.88,1384350.0,home
LL0000523,1140000.0,2013-03-18,30,1.96,3.5589999999999997,5156.73,81,722305.0,1384000.0,commercial property
LL0001167,1240000.0,2012-02-15,15,1.93,3.2289999999999996,8700.44,94,422158.43,1383850.0,commercial property
LL0000117,1300000.0,2015-06-27,30,2.49,4.0889999999999995,6273.29,54,961242.54,1382450.0,home
LL0000594,1140000.0,2013-05-14,30,1.96,3.5589999999999997,5156.73,79,732618.46,1381150.0,home
LL0000127,1280000.0,2014-07-06,15,2.65,3.949,9435.33,65,666703.85,1380250.0,investment property
LL0000709,1270000.0,2013-12-23,30,2.94,4.539,6464.37,72,804565.61,1380000.0,home
LL0001620,1270000.0,2017-05-12,30,2.3257,3.924,6007.66,31,1083762.49,1378200.0,commercial property
LL0001058,1222000.0,2014-10-15,30,2.15,3.7489999999999997,5658.58,62,871168.09,1377200.0,home
LL0001173,1183000.0,2019-04-19,30,2.57,4.169,5763.69,8,1136890.49,1375850.0,investment property
LL0000378,1190000.0,2019-09-13,30,1.9,3.4989999999999997,5342.97,3,1173971.1,1375500.0,home
LL0001117,1130000.0,2013-02-23,30,1.97,3.569,5117.83,82,710338.06,1375150.0,investment property
LL0000896,1300000.0,2019-05-04,30,2.54,4.138999999999999,6311.03,7,1255822.82,1372100.0,home
LL0000601,1140000.0,2013-11-12,30,2.8,4.399,5708.0,73,723315.93,1372050.0,investment property
LL0000370,1200000.0,2013-12-13,15,2.88,4.178999999999999,8984.28,72,553131.81,1370500.0,investment property
LL0000489,1290000.0,2018-12-09,30,2.85,4.449,6497.21,12,1212033.51,1369400.0,commercial property
LL0000310,1260000.0,2017-04-18,30,2.1682,3.767,5847.42,32,1072882.64,1369400.0,home
LL0001083,1270000.0,2014-08-18,30,2.39,3.989,6055.12,64,882472.12,1368100.0,commercial property
LL0000166,1120000.0,2016-06-12,30,1.64,3.239,4867.55,42,915562.83,1364900.0,commercial property
LL0001298,1290000.0,2019-03-11,30,2.64,4.239,6337.72,9,1232960.52,1364800.0,commercial property
LL0001120,1150000.0,2018-03-03,30,2.86,4.459,5798.9,21,1028223.12,1363450.0,home
LL0001269,1280000.0,2015-06-09,30,2.42,4.019,6124.94,54,949252.98,1363350.0,commercial property
LL0001650,1240000.0,2019-12-02,30,1.83,3.429,5519.13,0,1240000.0,1361500.0,home
LL0000552,1120000.0,2016-08-25,30,1.5731,3.1719999999999997,4826.49,40,926940.27,1361200.0,home
LL0001395,1220000.0,2015-08-02,15,2.2,3.4989999999999997,8720.97,52,766509.67,1360650.0,commercial property
LL0001691,1170000.0,2012-11-14,30,1.59,3.1889999999999996,5052.83,85,740509.8,1360200.0,investment property
LL0001029,1110000.0,2012-12-06,30,1.59,3.1889999999999996,4793.71,84,707328.65,1359100.0,investment property
LL0000061,1310000.0,2017-05-08,30,2.3868,3.986,6242.82,31,1116472.67,1358400.0,home
LL0001409,1270000.0,2018-08-13,30,2.88,4.479,6419.07,16,1167294.94,1355300.0,commercial property
LL0000673,1160000.0,2019-03-16,30,2.59,4.189,5665.15,9,1109013.61,1354550.0,commercial property
LL0001099,1240000.0,2017-01-09,30,2.3647,3.964,5893.53,35,1033726.46,1354350.0,commercial property
LL0000629,1100000.0,2012-09-11,30,1.7,3.299,4816.9,87,680929.56,1353400.0,investment property
LL0000953,1210000.0,2018-09-20,30,3.07,4.669,6252.99,15,1116205.12,1353400.0,investment property
LL0000537,1150000.0,2012-03-09,30,2.04,3.639,5253.66,93,661410.0,1352700.0,commercial property
LL0001614,1260000.0,2014-12-04,30,2.25,3.8489999999999998,5906.26,60,905624.15,1352700.0,investment property
LL0001168,1210000.0,2018-11-10,30,3.19,4.789,6340.41,13,1127574.7,1350850.0,commercial property
LL0001658,1200000.0,2018-05-17,30,3.11,4.709,6230.15,19,1081627.21,1349700.0,home
LL0000843,1280000.0,2019-07-28,30,2.08,3.679,5876.43,5,1250617.85,1347850.0,investment property
LL0001273,1183000.0,2017-10-08,30,2.3589,3.958,5619.22,26,1036900.39,1343750.0,investment property
LL0001055,1130000.0,2018-05-11,30,2.97,4.569,5771.97,19,1020332.66,1340000.0,commercial property
LL0000955,1170000.0,2014-01-10,30,2.88,4.479,5913.63,71,750132.4,1339100.0,investment property
LL0001382,1160000.0,2013-08-06,15,2.67,3.969,8562.37,76,509259.83,1336950.0,commercial property
LL0000986,1137500.0,2012-05-14,30,1.78,3.3789999999999996,5031.36,91,679645.94,1336900.0,commercial property
LL0001693,1290000.0,2017-10-24,30,2.4189,4.018,6172.05,26,1129526.66,1329950.0,home
LL0001250,1085500.0,2016-08-10,15,1.5,2.799,7391.77,40,789829.01,1327450.0,commercial property
LL0000447,1290000.0,2017-12-18,30,2.39,3.989,6150.48,24,1142388.49,1327200.0,home
LL0001735,1170000.0,2018-01-07,30,2.47,4.069,5632.4,23,1040454.78,1326200.0,commercial property
LL0000413,1130000.0,2019-05-27,30,2.32,3.9189999999999996,5342.16,7,1092604.89,1320950.0,investment property
LL0000857,1100000.0,2017-10-06,30,2.3589,3.958,5224.97,26,964150.82,1320850.0,investment property
LL0000485,1240000.0,2018-12-04,30,2.91,4.5089999999999995,6289.53,12,1164525.63,1319650.0,home
LL0000789,1100000.0,2014-07-22,30,2.48,4.079,5301.79,65,755383.62,1319450.0,home
LL0000847,1160000.0,2015-01-05,30,2.04,3.639,5299.34,59,847338.95,1311100.0,investment property
LL0000497,1027000.0,2014-05-20,30,2.52,4.119,4973.77,67,693757.19,1309600.0,commercial property
LL0000315,1120000.0,2019-07-11,30,2.13,3.7289999999999996,5173.56,5,1094132.21,1308700.0,commercial property
LL0001714,1130000.0,2013-07-04,30,2.52,4.119,5472.6,77,708609.52,1308600.0,investment property
LL0001498,1124500.0,2016-07-09,30,1.37,2.969,4722.16,41,930891.54,1308050.0,commercial property
LL0000811,1300000.0,2019-08-22,30,1.62,3.219,5635.59,4,1277457.65,1306600.0,investment property
LL0001057,1170000.0,2019-03-19,30,2.61,4.209,5727.65,9,1118451.16,1304400.0,investment property
LL0001253,1150000.0,2014-12-26,15,2.25,3.549,8248.85,60,655069.04,1301600.0,home
LL0001305,1160000.0,2012-05-06,30,1.91,3.509,5214.75,91,685457.95,1299800.0,investment property
LL0001351,1180000.0,2016-10-01,30,1.5944,3.193,5098.59,39,981154.9,1299350.0,home
LL0001297,1240000.0,2016-10-04,30,1.6864,3.285,5420.41,38,1034024.55,1299200.0,commercial property
LL0001573,1163500.0,2015-11-23,30,2.25,3.8489999999999998,5453.92,49,896257.95,1298500.0,investment property
LL0001235,1066000.0,2013-12-08,30,2.88,4.479,5387.97,72,678065.99,1296750.0,investment property
LL0000815,1105000.0,2019-05-21,30,2.43,4.029,5293.93,7,1067942.49,1296250.0,investment property
LL0001428,1190000.0,2014-05-01,30,2.63,4.229,5839.46,68,792916.44,1293550.0,commercial property
LL0001004,1098500.0,2019-04-27,30,2.51,4.109,5313.67,8,1055990.63,1290950.0,investment property
LL0000599,1140000.0,2018-05-22,30,3.06,4.659,5884.41,19,1028196.2,1289450.0,commercial property
LL0000267,1098500.0,2012-11-08,30,1.62,3.219,4762.07,85,693723.92,1289000.0,investment property
LL0001521,1085500.0,2018-12-04,15,2.91,4.209,8143.48,12,987778.29,1285150.0,home
LL0000810,1053000.0,2013-12-08,30,2.88,4.479,5322.27,72,669796.9,1283750.0,commercial property
LL0000716,1007500.0,2014-09-24,15,2.57,3.8689999999999998,7386.39,63,542157.47,1283750.0,home
LL0001657,1150000.0,2019-05-05,30,2.54,4.138999999999999,5582.83,7,1110920.19,1282050.0,home
LL0001074,1190000.0,2018-05-16,15,3.09,4.388999999999999,9036.06,19,1018314.91,1279750.0,home
LL0001234,1180000.0,2017-12-01,30,2.37,3.969,5612.43,25,1039689.2,1278050.0,home
LL0001403,1260000.0,2019-01-22,30,2.74,4.3389999999999995,6264.27,11,1191093.05,1277200.0,home
LL0000889,1170000.0,2017-07-13,30,2.3444,3.943,5547.38,29,1009125.99,1275100.0,investment property
LL0000597,1190000.0,2015-05-19,30,2.27,3.8689999999999998,5591.74,55,882454.41,1274400.0,commercial property
LL0001644,1131000.0,2018-10-03,15,3.15,4.449,8622.62,14,1010283.26,1273750.0,commercial property
LL0000962,962000.0,2012-10-19,30,1.79,3.389,4260.42,86,595603.52,1273500.0,investment property
LL0000819,1120000.0,2018-03-28,30,2.77,4.369,5588.03,21,1002651.33,1272200.0,investment property
LL0000363,1023000.0,2012-12-14,15,1.72,3.0189999999999997,7074.0,84,428783.83,1271700.0,home
LL0001453,1270000.0,2019-12-10,30,1.85,3.449,5666.77,0,1270000.0,1271100.0,home
LL0001378,1033500.0,2016-11-18,30,2.3548,3.9539999999999997,4906.72,37,851951.42,1270450.0,investment property
LL0000530,1180000.0,2015-01-24,30,1.81,3.409,5238.97,59,870900.84,1270150.0,investment property
LL0000143,1039500.0,2017-04-20,30,2.2319999999999998,3.8310000000000004,4861.99,32,883916.35,1268800.0,home
LL0000464,1189500.0,2015-10-01,30,2.05,3.6489999999999996,5440.81,51,912018.64,1267150.0,investment property
LL0000170,1006500.0,2015-08-11,30,2.15,3.7489999999999997,4660.69,52,764144.26,1266700.0,commercial property
LL0000596,1240000.0,2018-07-21,30,2.89,4.489,6274.8,17,1133328.47,1266450.0,home
LL0000837,1160000.0,2017-06-28,30,2.2279,3.827,5422.95,30,997311.5,1265850.0,commercial property
LL0000281,955500.0,2012-12-16,15,1.72,3.0189999999999997,6607.24,84,400491.64,1264100.0,home
LL0001340,1130000.0,2019-04-23,15,2.57,3.8689999999999998,8284.49,8,1063724.11,1262650.0,home
LL0001217,1150000.0,2013-11-17,30,2.71,4.309,5697.1,73,734111.65,1261800.0,commercial property
LL0001517,1130000.0,2019-06-14,30,2.09,3.6889999999999996,5194.17,6,1098834.98,1260050.0,commercial property
LL0001651,1170000.0,2015-02-07,30,1.95,3.549,5285.88,58,863419.12,1259450.0,commercial property
LL0000291,994500.0,2012-02-02,30,1.86,3.4589999999999996,4443.02,94,576856.14,1259000.0,investment property
LL0000561,1120000.0,2012-06-26,30,1.66,3.259,4879.84,90,680813.97,1257250.0,home
LL0000333,1098500.0,2014-08-25,15,2.39,3.6889999999999996,7955.34,64,589358.5,1256250.0,commercial property
LL0001042,1017500.0,2016-10-15,30,1.7977,3.397,4510.73,38,846092.29,1256150.0,home
LL0000978,1200000.0,2017-01-02,30,2.4443,4.043,5758.77,35,998443.0,1254700.0,investment property
LL0000529,1180000.0,2016-02-02,30,1.87,3.469,5278.33,46,937196.86,1251450.0,commercial property
LL0000507,1222000.0,2018-05-25,30,2.93,4.529,6212.77,19,1103957.39,1251300.0,commercial property
LL0001451,1120000.0,2012-11-26,30,1.66,3.259,4879.84,85,705213.2,1249600.0,investment property
LL0001558,990000.0,2012-05-25,30,1.75,3.3489999999999998,4362.52,91,593010.96,1248850.0,investment property
LL0001054,1190000.0,2016-10-19,30,1.7432,3.342,5239.23,38,990909.2,1248450.0,home
LL0000820,990000.0,2012-07-04,30,1.65,3.2489999999999997,4308.0,89,606588.07,1246850.0,investment property
LL0000075,1200000.0,2017-07-06,15,2.3659,3.665,8676.15,29,948391.56,1245450.0,commercial property
LL0000360,1160000.0,2015-05-02,30,2.12,3.719,5351.76,55,865653.41,1245250.0,investment property
LL0001683,1028500.0,2018-01-09,30,2.55,4.149,4998.97,23,913523.59,1244600.0,investment property
LL0000123,1130000.0,2013-10-15,30,2.75,4.349,5624.61,74,713779.03,1243450.0,commercial property
LL0000853,1110000.0,2019-05-04,30,2.54,4.138999999999999,5388.64,7,1072279.49,1242100.0,commercial property
LL0000177,1230000.0,2019-05-18,30,2.39,3.989,5864.41,7,1188949.13,1241400.0,home
LL0001187,1085500.0,2018-02-18,30,2.8749,4.474,5483.31,22,964867.13,1239600.0,home
LL0000393,1140000.0,2017-11-19,30,2.3435,3.9419999999999997,5404.48,25,1004887.89,1238650.0,commercial property
LL0001337,1210000.0,2018-06-09,15,2.93,4.229,9089.71,18,1046385.15,1238550.0,commercial property
LL0000257,1098500.0,2018-12-11,15,2.89,4.189,8229.91,12,999741.14,1237800.0,commercial property
LL0000777,1100000.0,2012-07-10,30,1.53,3.1289999999999996,4714.52,89,680407.33,1236550.0,commercial property
LL0001265,1190000.0,2017-08-20,30,2.1939,3.793,5540.15,28,1034875.76,1233200.0,investment property
LL0001221,1130000.0,2017-09-07,30,2.0387,3.638,5161.65,27,990635.41,1232300.0,commercial property
LL0000230,1160000.0,2016-01-28,30,2.0,3.5989999999999998,5273.23,47,912157.99,1231700.0,commercial property
LL0000763,968500.0,2012-03-12,30,2.04,3.639,4424.49,93,557022.25,1231050.0,investment property
LL0000531,1111500.0,2013-06-23,30,2.52,4.119,5383.01,78,691625.39,1230650.0,home
LL0000899,1100000.0,2012-12-14,30,1.72,3.319,4829.02,84,694361.9,1228700.0,commercial property
LL0001444,1040000.0,2016-04-14,30,1.8,3.3989999999999996,4611.63,44,837088.36,1227850.0,investment property
LL0000670,975000.0,2012-09-26,30,1.64,3.239,4237.38,87,606348.15,1227650.0,investment property
LL0000715,1014000.0,2018-03-19,30,2.85,4.449,5107.11,21,906750.74,1226650.0,commercial property
LL0001278,1190000.0,2018-01-18,15,2.62,3.9189999999999996,8754.06,23,988656.59,1225650.0,commercial property
LL0000681,1100000.0,2013-02-13,30,2.05,3.6489999999999996,5031.44,82,687422.33,1225650.0,home
LL0000689,1170000.0,2017-01-10,30,2.3757,3.975,5568.91,35,975088.18,1224300.0,home
LL0001550,900000.0,2012-03-11,30,2.04,3.639,4111.56,93,517625.22,1222600.0,commercial property
LL0000536,1140000.0,2015-08-07,15,2.18,3.4789999999999996,8137.91,52,716828.7,1220400.0,commercial property
LL0000385,1150000.0,2019-07-23,30,2.08,3.679,5279.6,5,1123601.98,1218100.0,commercial property
LL0001503,1210000.0,2019-09-25,30,1.73,3.3289999999999997,5318.6,3,1194044.19,1214900.0,commercial property
LL0000931,1160000.0,2017-03-02,30,2.4779,4.077,5589.64,33,975542.04,1211750.0,investment property
LL0000630,923000.0,2014-01-18,15,2.84,4.138999999999999,6891.79,71,433682.88,1211700.0,investment property
LL0001338,1085500.0,2013-04-01,30,1.86,3.4589999999999996,4849.57,81,692684.78,1208800.0,home
LL0000680,1140000.0,2016-04-16,30,1.76,3.359,5029.81,44,918688.55,1207750.0,investment property
LL0001261,1202500.0,2019-11-11,30,1.94,3.5389999999999997,5425.98,1,1197074.02,1205050.0,commercial property
LL0000729,1170000.0,2018-02-11,30,2.83,4.428999999999999,5878.96,22,1040662.83,1204450.0,investment property
LL0000954,1130000.0,2015-12-05,15,2.28,3.5789999999999997,8122.08,48,740140.05,1204400.0,commercial property
LL0000492,1001000.0,2012-02-28,30,1.94,3.5389999999999997,4516.76,94,576424.79,1204200.0,home
LL0000618,1100000.0,2017-12-14,15,2.35,3.6489999999999996,7944.44,24,909333.4,1197400.0,home
LL0000894,1028500.0,2014-02-15,30,2.75,4.349,5119.39,70,670142.8,1195800.0,investment property
LL0001459,925000.0,2015-01-26,30,1.83,3.429,4117.09,59,682091.7,1195050.0,investment property
LL0000834,1100000.0,2018-02-21,15,2.94,4.239,8268.94,22,918083.32,1193950.0,home
LL0001365,929500.0,2012-10-09,30,1.74,3.339,4090.78,86,577692.55,1181500.0,commercial property
LL0001332,863500.0,2012-10-14,30,1.69,3.2889999999999997,3776.51,86,538719.78,1175250.0,investment property
LL0001727,1160000.0,2019-04-02,30,2.48,4.079,5590.98,8,1115272.17,1173700.0,commercial property
LL0000345,1170000.0,2019-11-01,30,1.73,3.3289999999999997,5142.78,2,1159714.44,1173050.0,home
LL0000091,1020500.0,2018-07-16,30,2.85,4.449,5139.85,17,933122.63,1167200.0,investment property
LL0000616,1157000.0,2019-07-03,30,1.96,3.5589999999999997,5233.63,5,1130831.87,1166100.0,investment property
LL0001161,925000.0,2016-09-21,30,1.6511,3.25,4025.66,39,767999.32,1164850.0,home
LL0000478,860000.0,2013-03-15,30,2.01,3.609,3914.3,81,542941.66,1164150.0,commercial property
LL0000171,1001000.0,2014-05-25,30,2.54,4.138999999999999,4859.49,67,675414.22,1163350.0,home
LL0000756,863500.0,2013-06-18,30,2.2,3.799,4023.05,78,549702.09,1162900.0,home
LL0001667,891000.0,2012-01-12,30,1.94,3.5389999999999997,4020.41,95,509060.99,1156550.0,investment property
LL0000309,897000.0,2015-09-06,30,2.13,3.7289999999999996,4143.47,51,685683.27,1155900.0,home
LL0000232,830000.0,2012-01-17,30,1.87,3.469,3712.72,95,477291.31,1155300.0,investment property
LL0000829,875000.0,2014-07-27,30,2.48,4.079,4217.33,65,600873.33,1154200.0,home
LL0000505,1001000.0,2018-11-04,30,3.22,4.819,5263.4,13,932575.77,1142150.0,investment property
LL0001134,890500.0,2012-10-24,30,1.8,3.3989999999999996,3948.71,86,550911.23,1141750.0,home
LL0000980,946000.0,2012-08-01,30,1.56,3.159,4069.95,89,583774.19,1141450.0,home
LL0000503,895000.0,2013-02-11,30,1.99,3.589,4063.55,82,561789.24,1140750.0,home
LL0000146,920000.0,2017-12-09,30,2.38,3.9789999999999996,4381.09,24,814853.84,1137650.0,investment property
LL0000441,890500.0,2016-05-15,30,1.71,3.3089999999999997,3904.41,43,722610.53,1136800.0,investment property
LL0000475,1066000.0,2016-04-27,30,1.87,3.469,4768.39,44,856190.89,1133200.0,investment property
LL0000867,830500.0,2013-05-01,15,1.66,2.9589999999999996,5718.92,80,372986.54,1132300.0,home
LL0000352,968000.0,2017-08-03,15,2.2212,3.52,6929.57,28,773971.92,1132050.0,investment property
LL0000312,877500.0,2016-01-02,30,2.27,3.8689999999999998,4123.32,47,683703.99,1130500.0,investment property
LL0001246,951500.0,2013-08-01,30,2.74,4.3389999999999995,4730.52,77,587250.19,1128700.0,investment property
LL0001244,968000.0,2014-07-06,30,2.65,4.249,4761.41,65,658508.25,1128250.0,investment property
LL0000968,885000.0,2016-09-19,15,1.7118,3.011,6116.33,39,646463.11,1124950.0,home
LL0001623,1120000.0,2019-12-25,30,1.9,3.4989999999999997,5028.68,0,1120000.0,1120350.0,investment property
LL0001557,1053000.0,2016-05-10,30,1.77,3.3689999999999998,4651.78,43,852973.61,1119550.0,investment property
LL0000626,995500.0,2016-08-09,30,1.55,3.1489999999999996,4277.49,40,824400.48,1117500.0,commercial property
LL0000488,903500.0,2014-12-03,30,2.29,3.889,4255.83,60,648150.17,1116250.0,home
LL0001553,803000.0,2012-10-15,30,1.7,3.299,3516.34,86,500594.92,1114700.0,investment property
LL0000295,913000.0,2015-07-27,30,2.23,3.8289999999999997,4269.28,53,686728.32,1113950.0,commercial property
LL0001652,786500.0,2012-02-01,30,1.87,3.469,3518.14,95,452276.65,1111050.0,investment property
LL0001310,1098500.0,2019-05-23,30,2.31,3.909,5186.94,7,1062191.41,1109650.0,home
